"Cod","ano","month","pm2.5Mensal"
2601201,2023,2,7.64767755921429
2601201,2023,3,7.66051151083871
2601201,2023,4,8.0130339367
2601201,2023,5,7.17643878451613
2601201,2023,6,5.6428875817
2601201,2023,7,5.79018821290323
2601201,2023,8,4.64789658254839
2601201,2023,9,4.8919022559
2601201,2023,10,5.27318614464516
2601201,2023,11,6.0509449822
2601201,2023,12,6.05550920436667
2601300,2022,1,13.7481772053626
2601300,2022,2,20.1471641744886
2601300,2022,3,15.6731706127044
2601300,2022,4,16.2748995463053
2601300,2022,5,15.0504699214812
2601300,2022,6,13.3382147947947
2601300,2022,7,10.9241523588857
2601300,2022,8,10.2385841031228
2601300,2022,9,10.79303855896
2601300,2022,10,10.5610497843835
2601300,2022,11,12.748358297348
2601300,2022,12,12.8634643236796
2601300,2023,1,9.6757784806129
2601300,2023,2,9.93175159178571
2601300,2023,3,10.0129799234194
2601300,2023,4,11.1211726507333
2601300,2023,5,9.90031823848387
2601300,2023,6,8.134213797
2601300,2023,7,9.08405980780645
2601300,2023,8,7.34515091677419
2601300,2023,9,7.2767767192
2601300,2023,10,7.59477007770968
2601300,2023,11,7.87829866443333
2601300,2023,12,7.86736563046667
2601409,2022,1,9.79037783659876
2601409,2022,2,16.1359625321803
2601409,2022,3,11.2683163022369
2601409,2022,4,10.9836085046207
2601409,2022,5,11.5181975417087
2601409,2022,6,8.61374168517364
2601409,2022,7,9.32984850517436
2601409,2022,8,7.93410100317324
2601409,2022,9,7.56640910452275
2601409,2022,10,7.99259715773461
2601409,2022,11,8.81163361471655
2601409,2022,12,9.17354141533872
2601409,2023,1,7.68806407512903
2601409,2023,2,8.13965387214286
2601409,2023,3,7.73114659209677
2601409,2023,4,7.62738985736667
2601409,2023,5,6.68172488587097
2601409,2023,6,6.55529138306667
2601409,2023,7,8.15958077832258
2601409,2023,8,6.07114012822581
2601409,2023,9,6.58304471133333
2601409,2023,10,6.60582214306452
2601409,2023,11,6.33743958626667
2601409,2023,12,6.03170005506667
2601508,2022,1,13.4972588497796
2601508,2022,2,19.8688309028071
2601508,2022,3,15.4379710284178
2601508,2022,4,15.9758596535589
2601508,2022,5,14.7710420113433
2601508,2022,6,13.0176417865919
2601508,2022,7,10.701024395884
2601508,2022,8,10.0149253298307
2601508,2022,9,10.5246617366808
2601508,2022,10,10.3644964947216
2601508,2022,11,12.4661981426768
2601508,2022,12,12.6143381541485
2601508,2023,1,9.6757784806129
2601508,2023,2,9.93175159178571
2601508,2023,3,10.0129799234194
2601508,2023,4,11.1211726507333
2601508,2023,5,9.90031823848387
2601508,2023,6,8.134213797
2601508,2023,7,9.08405980780645
2601508,2023,8,7.34515091677419
2601508,2023,9,7.2767767192
2601508,2023,10,7.59477007770968
2601508,2023,11,7.87829866443333
2601508,2023,12,7.86736563046667
2601607,2022,1,8.69554238491194
2601607,2022,2,12.565135626777
2601607,2022,3,9.71511254462889
2601607,2022,4,8.15265147614078
2601607,2022,5,6.84633136907595
2601607,2022,6,4.49002461378473
2601607,2022,7,4.01956649770434
2601607,2022,8,3.53870892440807
2601607,2022,9,3.24420139713903
2601607,2022,10,5.81294983949426
2601607,2022,11,8.10941279496216
2601607,2022,12,7.92408307829809
2601607,2023,1,6.11390552993548
2601607,2023,2,6.36505007317857
2601607,2023,3,6.27339524609677
2601607,2023,4,6.29502623886667
2601607,2023,5,5.51807203596774
2601607,2023,6,4.03592736726667
2601607,2023,7,3.67864934090323
2601607,2023,8,2.96153318119355
2601607,2023,9,4.1292635123
2601607,2023,10,4.49216479645161
2601607,2023,11,5.99942808156667
2601607,2023,12,5.79878578993333
2601706,2022,1,10.2452773048032
2601706,2022,2,16.2615433420454
2601706,2022,3,12.3897097495294
2601706,2022,4,12.1002077102661
2601706,2022,5,11.1495675886831
2601706,2022,6,8.86291383107503
2601706,2022,7,7.8092151611082
2601706,2022,8,7.11623662517917
2601706,2022,9,7.04641292095184
2601706,2022,10,7.81710346283451
2601706,2022,11,8.80931296348572
2601706,2022,12,9.38558390935262
2601706,2023,1,8.39680762435484
2601706,2023,2,8.91505149667857
2601706,2023,3,8.9970511363871
2601706,2023,4,9.5836398173
2601706,2023,5,8.70947492964516
2601706,2023,6,7.03987566703333
2601706,2023,7,7.45642441609677
2601706,2023,8,6.02181169354839
2601706,2023,9,6.04554751046667
2601706,2023,10,6.36687101767742
2601706,2023,11,6.84083042443333
2601706,2023,12,6.93610617133333
2601805,2022,1,8.45918612199739
2601805,2022,2,12.7867048492754
2601805,2022,3,10.101044802818
2601805,2022,4,8.90736500909925
2601805,2022,5,7.69225746354191
2601805,2022,6,5.58346614207727
2601805,2022,7,4.90276677027393
2601805,2022,8,4.27092600843574
2601805,2022,9,3.93447770963551
2601805,2022,10,5.42247548707386
2601805,2022,11,7.07721622632117
2601805,2022,12,7.93869158165713
2601805,2023,1,6.85360867648387
2601805,2023,2,6.88069459717857
2601805,2023,3,6.87633632445161
2601805,2023,4,7.1580853281
2601805,2023,5,6.14231063483871
2601805,2023,6,4.46191809766667
2601805,2023,7,4.34420060109677
2601805,2023,8,3.50890076093548
2601805,2023,9,4.2262137263
2601805,2023,10,4.90661599767742
2601805,2023,11,6.1544237743
2601805,2023,12,5.90682717553333
2601904,2022,1,13.7446761368288
2601904,2022,2,20.1442693021631
2601904,2022,3,15.6550359852482
2601904,2022,4,16.2531379895556
2601904,2022,5,15.0320162140397
2601904,2022,6,13.3121943507817
2601904,2022,7,10.9070458947157
2601904,2022,8,10.2288874840751
2601904,2022,9,10.77092897129
2601904,2022,10,10.5385100214008
2601904,2022,11,12.7068959441151
2601904,2022,12,12.8569340237467
2601904,2023,1,10.200381730871
2601904,2023,2,10.4548493601786
2601904,2023,3,10.9310354668387
2601904,2023,4,11.7796845796667
2601904,2023,5,10.605265954
2601904,2023,6,8.597779581
2601904,2023,7,9.66225772751613
2601904,2023,8,7.86985188387097
2601904,2023,9,7.6444357334
2601904,2023,10,8.02988561748387
2601904,2023,11,8.48820039683333
2601904,2023,12,8.3559943948
2602001,2022,1,11.1127552986145
2602001,2022,2,15.9217300755637
2602001,2022,3,11.5631076905035
2602001,2022,4,10.3079137325287
2602001,2022,5,7.45710848992871
2602001,2022,6,4.52914880911509
2602001,2022,7,3.47134657829039
2602001,2022,8,3.11780567323008
2602001,2022,9,4.24311282634735
2602001,2022,10,12.9636461504044
2602001,2022,11,15.7702609221141
2602001,2022,12,11.1694795926412
2602001,2023,1,7.90209100564516
2602001,2023,2,7.11312369582143
2602001,2023,3,7.26120339122581
2602001,2023,4,7.45769702753333
2602001,2023,5,5.88948598025806
2602001,2023,6,3.4283577835
2602001,2023,7,3.04581350419355
2602001,2023,8,2.97587794935484
2602001,2023,9,6.1163445624
2602001,2023,10,10.0667322171613
2602001,2023,11,10.3127470101333
2602001,2023,12,7.27194835433333
2602100,2022,1,9.68664077305454
2602100,2022,2,14.679000656444
2602100,2022,3,11.8059607631196
2602100,2022,4,10.8590713772072
2602100,2022,5,10.4817137831417
2602100,2022,6,8.38364829331283
2602100,2022,7,7.7724490518634
2602100,2022,8,7.00670386157138
2602100,2022,9,7.00160908892675
2602100,2022,10,7.62696440309281
2602100,2022,11,7.96344910119794
2602100,2022,12,8.80601533907521
2602100,2023,1,8.011128487
2602100,2023,2,8.56815311725
2602100,2023,3,8.56464032180645
2602100,2023,4,9.4168264387
2602100,2023,5,8.2826921553871
2602100,2023,6,7.18263065033333
2602100,2023,7,7.65825245445161
2602100,2023,8,6.00868921122581
2602100,2023,9,6.0929667314
2602100,2023,10,6.33001997383871
2602100,2023,11,6.93866087586667
2602100,2023,12,6.94412745636667
2602209,2022,1,13.6537560801352
2602209,2022,2,20.0690916946956
2602209,2022,3,15.1840936599239
2602209,2022,4,15.6880071004232
2602209,2022,5,14.5527876269433
2602209,2022,6,12.6364634354909
2602209,2022,7,10.4628041790378
2602209,2022,8,9.97707374634282
2602209,2022,9,10.1967599868774
2602209,2022,10,9.95316971501997
2602209,2022,11,11.6301505247752
2602209,2022,12,12.6873471577962
2602209,2023,1,10.5186446124194
2602209,2023,2,10.8054808592857
2602209,2023,3,11.5815863805806
2602209,2023,4,12.0906231563667
2602209,2023,5,10.9791697333871
2602209,2023,6,8.89262921063333
2602209,2023,7,10.1510654561613
2602209,2023,8,8.25751854190323
2602209,2023,9,7.94095547953333
2602209,2023,10,8.36513088035484
2602209,2023,11,8.9204895899
2602209,2023,12,8.64510259593333
2602308,2022,1,13.7481772053626
2602308,2022,2,20.1471641744886
2602308,2022,3,15.6731706127044
2602308,2022,4,16.2748995463053
2602308,2022,5,15.0504699214812
2602308,2022,6,13.3382147947947
2602308,2022,7,10.9241523588857
2602308,2022,8,10.2385841031228
2602308,2022,9,10.79303855896
2602308,2022,10,10.5610497843835
2602308,2022,11,12.748358297348
2602308,2022,12,12.8634643236796
2602308,2023,1,9.6757784806129
2602308,2023,2,9.93175159178571
2602308,2023,3,10.0129799234194
2602308,2023,4,11.1211726507333
2602308,2023,5,9.90031823848387
2602308,2023,6,8.134213797
2602308,2023,7,9.08405980780645
2602308,2023,8,7.34515091677419
2602308,2023,9,7.2767767192
2602308,2023,10,7.59477007770968
2602308,2023,11,7.87829866443333
2602308,2023,12,7.86736563046667
2602407,2022,1,10.1852620715339
2602407,2022,2,15.5237982498342
2602407,2022,3,12.3274010299146
2602407,2022,4,11.6561890161224
2602407,2022,5,11.2414471811055
2602407,2022,6,9.06889763822411
2602407,2022,7,8.3955297059303
2602407,2022,8,7.57944333063793
2602407,2022,9,7.73509772707363
2602407,2022,10,8.19116858553032
2602407,2022,11,8.52765035129934
2602407,2022,12,9.38749633907577
2602407,2023,1,8.13208872980645
2602407,2023,2,8.67612387964286
2602407,2023,3,8.6969663376129
2602407,2023,4,9.48035704833333
2602407,2023,5,8.43504084316129
2602407,2023,6,7.16102781403333
2602407,2023,7,7.61485045812903
2602407,2023,8,6.02617957025806
2602407,2023,9,6.08450814233333
2602407,2023,10,6.34586141519355
2602407,2023,11,6.91991816223333
2602407,2023,12,6.9471701266
2602506,2022,1,9.99888818177566
2602506,2022,2,15.077347301228
2602506,2022,3,10.7978504624685
2602506,2022,4,10.2218679932429
2602506,2022,5,8.96230505986194
2602506,2022,6,6.53678432945466
2602506,2022,7,5.82101416824407
2602506,2022,8,8.30127232849029
2602506,2022,9,10.3560082075764
2602506,2022,10,13.149400885403
2602506,2022,11,9.77168120223032
2602506,2022,12,9.83979921024842
2602506,2023,1,9.53935826309677
2602506,2023,2,8.31999309025
2602506,2023,3,7.83537895448387
2602506,2023,4,8.2951731445
2602506,2023,5,6.60892613390323
2602506,2023,6,5.12857492496667
2602506,2023,7,5.20724408325806
2602506,2023,8,6.187279359
2602506,2023,9,10.9374098553
2602506,2023,10,13.0763204444194
2602506,2023,11,11.9129998229
2602506,2023,12,10.7351412937
2602605,2022,1,10.3007563540936
2602605,2022,2,16.4390242094069
2602605,2022,3,12.4663585064475
2602605,2022,4,12.219164153127
2602605,2022,5,11.2231503650735
2602605,2022,6,8.99054488979948
2602605,2022,7,7.85768636361692
2602605,2022,8,7.12032455537411
2602605,2022,9,6.94661629351723
2602605,2022,10,7.81542448848472
2602605,2022,11,8.76744816796301
2602605,2022,12,9.34568032204373
2602605,2023,1,8.36060493516129
2602605,2023,2,8.8935716445
2602605,2023,3,9.00594111732258
2602605,2023,4,9.4385858654
2602605,2023,5,8.41164731103226
2602605,2023,6,6.7722100297
2602605,2023,7,7.25636988393548
2602605,2023,8,5.86755332306452
2602605,2023,9,5.99351784976667
2602605,2023,10,6.33112350741936
2602605,2023,11,6.72514360903333
2602605,2023,12,6.88798082133333
2602704,2022,1,12.7286117292449
2602704,2022,2,19.3945413272132
2602704,2022,3,14.2759915356695
2602704,2022,4,14.5677369958529
2602704,2022,5,13.8044182509553
2602704,2022,6,11.5957793556037
2602704,2022,7,10.0843698776945
2602704,2022,8,9.46939875474064
2602704,2022,9,9.54472531037915
2602704,2022,10,9.4887794052837
2602704,2022,11,10.8160013010776
2602704,2022,12,11.7762279698393
2602704,2023,1,8.99322875258065
2602704,2023,2,9.52838188239286
2602704,2023,3,9.59808183132258
2602704,2023,4,9.52671258776667
2602704,2023,5,8.5352560953871
2602704,2023,6,7.6444974074
2602704,2023,7,9.48150012554839
2602704,2023,8,7.2400774323871
2602704,2023,9,7.41039677323333
2602704,2023,10,7.62231100793548
2602704,2023,11,7.6035119992
2602704,2023,12,7.17056717283333
2602803,2022,1,8.49526145381312
2602803,2022,2,13.6335487195424
2602803,2022,3,10.3456742532792
2602803,2022,4,9.39200612703959
2602803,2022,5,8.55024077815395
2602803,2022,6,6.45186336835225
2602803,2022,7,5.88374365529706
2602803,2022,8,5.14104470899028
2602803,2022,9,4.77763936519623
2602803,2022,10,6.09218703546832
2602803,2022,11,6.70529410839081
2602803,2022,12,7.45447103182475
2602803,2023,1,7.15137272516129
2602803,2023,2,7.45510452971429
2602803,2023,3,7.4582044306129
2602803,2023,4,7.76998011283333
2602803,2023,5,6.93369077890323
2602803,2023,6,5.4219993751
2602803,2023,7,5.53080766429032
2602803,2023,8,4.43436445725806
2602803,2023,9,4.71539825586667
2602803,2023,10,5.10622000693548
2602803,2023,11,5.92674335633333
2602803,2023,12,5.92026449826667
2602902,2022,1,8.60641536789556
2602902,2022,2,15.4826723166875
2602902,2022,3,9.98018126333913
2602902,2022,4,9.38039677937825
2602902,2022,5,10.6306106198219
2602902,2022,6,7.07778302033742
2602902,2022,7,9.05820192829256
2602902,2022,8,7.44993717439713
2602902,2022,9,6.67762923240662
2602902,2022,10,7.4107345842546
2602902,2022,11,7.45274203618367
2602902,2022,12,7.86327023506165
2602902,2023,1,8.12881153996774
2602902,2023,2,8.61588710282143
2602902,2023,3,8.36605358954839
2602902,2023,4,8.26610128826667
2602902,2023,5,7.30230940577419
2602902,2023,6,6.92075459366667
2602902,2023,7,8.61974911916129
2602902,2023,8,6.47017064529032
2602902,2023,9,6.86689635573333
2602902,2023,10,6.95537660809677
2602902,2023,11,6.76643402093333
2602902,2023,12,6.41274581883333
2603009,2022,1,9.18489333506554
2603009,2022,2,13.0896888630731
2603009,2022,3,9.97492244166712
2603009,2022,4,8.37927107016246
2603009,2022,5,6.7653251771004
2603009,2022,6,4.26806076367696
2603009,2022,7,3.76656168506991
2603009,2022,8,3.33796199675529
2603009,2022,9,3.11230776707331
2603009,2022,10,6.61544672135384
2603009,2022,11,9.04347707430522
2603009,2022,12,8.19401455720266
2603009,2023,1,6.0900590683871
2603009,2023,2,5.98508074575
2603009,2023,3,6.02920762606452
2603009,2023,4,5.85483358083333
2603009,2023,5,5.1311872216129
2603009,2023,6,3.59258059853333
2603009,2023,7,3.11186698012903
2603009,2023,8,2.54507880925806
2603009,2023,9,4.46202006363333
2603009,2023,10,4.57953817580645
2603009,2023,11,6.14333353796667
2603009,2023,12,5.68228159843333
2603108,2022,1,10.2452773048032
2603108,2022,2,16.2615433420454
2603108,2022,3,12.3897097495294
2603108,2022,4,12.1002077102661
2603108,2022,5,11.1495675886831
2603108,2022,6,8.86291383107503
2603108,2022,7,7.8092151611082
2603108,2022,8,7.11623662517917
2603108,2022,9,7.04641292095184
2603108,2022,10,7.81710346283451
2603108,2022,11,8.80931296348572
2603108,2022,12,9.38558390935262
2603108,2023,1,8.92487476203226
2603108,2023,2,9.33423736360714
2603108,2023,3,9.41325933267742
2603108,2023,4,10.232980035
2603108,2023,5,9.23951829835484
2603108,2023,6,7.52534301836667
2603108,2023,7,8.1499177733871
2603108,2023,8,6.58468890222581
2603108,2023,9,6.5557676401
2603108,2023,10,6.87370661296774
2603108,2023,11,7.28219552816667
2603108,2023,12,7.3241396492
2603207,2022,1,9.89438477908455
2603207,2022,2,15.5365474171196
2603207,2022,3,11.9882805689589
2603207,2022,4,11.452482852762
2603207,2022,5,10.6791048131778
2603207,2022,6,8.46361615428437
2603207,2022,7,7.60537463161049
2603207,2022,8,6.87362408243483
2603207,2022,9,6.80566744683426
2603207,2022,10,7.58991366925489
2603207,2022,11,8.33006151092989
2603207,2022,12,9.01504462955142
2603207,2023,1,8.41357564941936
2603207,2023,2,8.92738294617857
2603207,2023,3,9.00490257825806
2603207,2023,4,9.62819930666667
2603207,2023,5,8.78957190009677
2603207,2023,6,7.11075579323333
2603207,2023,7,7.51384955058065
2603207,2023,8,6.06688143358064
2603207,2023,9,6.06482413606667
2603207,2023,10,6.38272607696774
2603207,2023,11,6.87630194023333
2603207,2023,12,6.9542507331
2603306,2022,1,10.2473105702215
2603306,2022,2,16.1473724540305
2603306,2022,3,12.3919198415357
2603306,2022,4,12.0390947671531
2603306,2022,5,11.1865642281693
2603306,2022,6,8.91904823837309
2603306,2022,7,7.93404015233492
2603306,2022,8,7.21697179329698
2603306,2022,9,7.193074919362
2603306,2022,10,7.90113050513234
2603306,2022,11,8.77208794809104
